ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,NOMBRE_DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,CASILLA,LISTA_NOMINAL_CASILLA,RAC,JAMK,AMLO,JHRC,CANDNOREG,VOTOS_NULOS,TOTAL_VOTOS,estrato,Nh,nh,fexp
1,AGUASCALIENTES,1,JESÚS MARÍA,375,1,B,0,Urbana,630,100,55,136,24,5,22,342,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,350,3,C,0,Rural,622,87,86,161,9,3,14,360,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,446,1,B,0,Rural,738,97,84,171,12,1,16,381,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,431,1,B,0,Urbana,393,79,32,129,18,0,5,263,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,412,3,C,0,Rural,697,151,79,81,29,0,13,353,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,397,2,C,0,Urbana,722,123,94,130,23,0,6,376,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,346,2,C,0,Rural,602,77,85,192,17,0,10,381,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,416,1,C,0,Rural,621,100,84,187,21,0,10,402,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,486,3,C,0,Rural,564,99,72,143,11,0,5,330,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,388,1,B,0,Rural,681,109,73,192,13,4,7,398,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,451,1,B,0,Rural,640,137,61,56,17,0,12,283,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,418,1,C,0,Rural,554,75,79,158,17,0,12,341,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,383,2,C,0,Rural,623,143,46,112,10,1,13,325,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,372,1,B,0,Rural,536,151,18,80,19,0,12,280,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,449,1,B,0,Rural,717,120,99,143,12,0,14,388,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,476,4,C,0,Rural,671,62,101,139,21,0,7,330,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,478,6,C,0,Rural,712,72,89,133,34,0,8,336,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,440,7,C,0,Rural,684,82,67,223,29,0,10,411,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,388,2,C,0,Rural,680,133,74,190,21,0,10,428,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,410,1,C,0,Rural,544,142,74,83,20,0,9,328,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,395,2,C,0,Urbana,523,91,83,90,27,0,7,298,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,476,3,C,0,Rural,671,68,96,127,16,0,6,313,1,488,23,21.2173913043478
1,AGUASCALIENTES,1,JESÚS MARÍA,381,1,B,0,Rural,534,134,60,78,11,0,7,290,1,488,23,21.2173913043478
1,AGUASCALIENTES,2,AGUASCALIENTES,114,1,B,0,Urbana,437,99,53,115,31,1,8,307,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,156,7,C,0,Urbana,679,80,62,155,43,0,14,354,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,597,1,C,0,Urbana,643,66,71,130,24,1,8,300,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,549,1,C,0,Urbana,672,87,58,208,55,0,11,419,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,506,1,C,0,Urbana,410,65,50,99,25,0,5,244,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,602,1,C,0,Urbana,554,48,40,144,26,0,3,261,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,83,10,C,0,Rural,746,75,86,145,2,0,4,312,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,83,5,C,0,Rural,747,75,66,152,24,0,5,322,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,490,1,B,0,Urbana,709,86,61,198,29,0,8,382,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,119,5,C,0,Urbana,701,168,57,217,39,0,13,494,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,140,1,C,0,Urbana,448,107,51,113,28,0,11,310,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,86,1,E,6,Urbana,677,98,42,178,28,1,5,352,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,143,1,C,0,Urbana,428,84,47,132,15,0,9,287,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,134,1,B,0,Urbana,412,70,43,147,28,0,7,295,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,526,1,C,0,Urbana,405,61,43,123,34,0,5,266,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,578,1,B,0,Urbana,412,56,41,109,22,0,10,238,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,533,1,B,0,Urbana,451,46,66,139,24,0,7,282,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,607,1,B,0,Urbana,720,109,67,247,40,0,9,472,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,129,1,B,0,Urbana,479,65,56,189,27,2,14,353,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,80,3,C,0,Rural,726,144,56,178,35,0,11,424,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,155,6,C,0,Urbana,657,82,72,159,41,0,7,361,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,572,1,C,0,Urbana,716,87,42,227,39,0,8,403,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,152,2,C,0,Urbana,707,106,76,165,35,1,17,400,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,601,2,C,0,Urbana,610,67,53,128,25,0,8,281,2,524,25,20.96
1,AGUASCALIENTES,2,AGUASCALIENTES,122,1,C,0,Urbana,533,83,54,156,29,0,11,333,2,524,25,20.96
1,AGUASCALIENTES,3,AGUASCALIENTES,161,4,C,0,Urbana,698,186,58,196,39,0,4,483,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,197,1,B,0,Urbana,402,122,38,80,29,0,5,274,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,256,1,C,0,Urbana,517,104,51,96,14,0,5,270,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,322,4,C,0,Rural,711,161,77,151,32,0,8,429,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,229,1,B,0,Urbana,378,76,47,114,19,0,9,265,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,333,1,S,0,Rural,0,270,57,55,63,1,8,454,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,267,1,B,0,Urbana,636,104,62,147,28,2,6,349,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,222,1,B,0,Urbana,692,272,52,115,42,1,8,490,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,79,1,C,0,Urbana,388,91,46,93,17,0,3,250,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,223,1,B,0,Urbana,719,175,53,191,45,1,8,473,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,214,1,B,0,Urbana,476,199,54,85,22,0,8,368,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,179,1,B,0,Urbana,432,105,40,94,30,0,7,276,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,296,1,C,0,Urbana,492,88,58,116,39,0,13,314,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,184,1,C,0,Urbana,402,102,45,80,13,0,4,244,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,38,1,C,0,Urbana,665,155,75,147,36,0,9,422,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,247,1,C,0,Urbana,460,55,57,88,14,1,6,221,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,47,1,B,0,Urbana,708,387,43,87,13,0,3,533,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,534,1,C,0,Urbana,481,63,28,114,19,3,6,233,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,29,1,C,0,Urbana,417,71,45,86,19,0,10,231,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,326,4,C,0,Rural,674,214,44,171,42,0,4,475,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,307,1,B,0,Urbana,604,107,51,178,31,0,19,386,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,190,2,C,0,Urbana,506,100,53,131,37,0,7,328,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,337,1,B,0,Rural,608,96,120,106,16,0,11,349,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,162,1,C,0,Urbana,451,59,54,130,19,0,8,270,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,330,1,C,0,Rural,630,127,89,69,22,1,12,320,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,168,1,C,0,Urbana,709,113,60,239,51,4,5,472,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,251,1,C,0,Urbana,515,61,43,127,14,2,10,257,3,586,28,20.9285714285714
1,AGUASCALIENTES,3,AGUASCALIENTES,43,2,C,0,Urbana,624,180,61,124,46,0,3,414,3,586,28,20.9285714285714
2,BAJA CALIFORNIA,1,MEXICALI,376,1,C,0,Urbana,502,73,28,149,2,0,0,252,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,1833,1,B,0,Urbana,641,31,9,188,23,0,5,256,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,584,1,B,0,Urbana,547,57,35,187,13,0,9,301,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,468,1,B,0,Urbana,513,63,25,195,24,0,5,312,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,582,1,B,0,Urbana,522,76,19,170,6,0,11,282,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,505,1,C,0,Urbana,463,31,21,184,22,0,6,264,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,574,1,C,0,Rural,700,103,32,229,5,0,23,392,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,377,1,B,0,Urbana,584,64,27,198,23,0,6,318,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,496,1,C,0,Urbana,705,58,42,216,35,0,4,355,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,501,5,C,0,Urbana,726,67,16,221,47,0,5,356,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,577,1,B,0,Urbana,724,95,23,217,9,0,5,349,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,1952,1,C,0,Urbana,630,26,15,207,10,0,3,261,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,623,1,C,0,Urbana,653,48,26,220,17,0,9,320,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,434,1,C,0,Urbana,557,94,31,154,40,2,2,323,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,494,1,B,0,Urbana,539,65,28,173,29,0,3,298,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,641,1,B,0,Urbana,485,36,28,176,17,1,9,267,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,516,2,C,0,Urbana,747,61,24,239,17,2,7,350,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,375,1,B,0,Urbana,514,77,26,136,23,0,7,269,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,398,15,C,0,Urbana,717,230,38,177,32,1,2,480,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,1812,1,B,0,Urbana,613,40,16,217,22,2,6,303,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,579,1,C,0,Rural,466,76,25,146,2,2,11,262,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,595,10,C,0,Urbana,696,22,14,176,9,0,5,226,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,469,1,C,0,Urbana,712,68,34,258,33,0,7,400,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,498,1,C,0,Urbana,688,77,26,232,29,0,12,376,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,479,1,B,0,Urbana,602,77,25,198,34,2,7,343,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,497,1,C,0,Urbana,413,28,35,118,6,0,10,197,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,1,MEXICALI,387,1,C,0,Urbana,399,49,20,118,9,0,4,200,4,563,27,20.8518518518519
2,BAJA CALIFORNIA,2,MEXICALI,303,1,C,0,Urbana,445,89,38,100,20,1,8,256,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,300,1,B,0,Urbana,391,33,18,146,18,0,4,219,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,346,3,C,0,Urbana,736,90,28,253,46,0,0,417,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,1645,1,B,0,Urbana,469,105,15,175,30,0,1,326,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,389,1,B,0,Urbana,453,76,37,112,25,1,4,255,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,357,4,C,0,Urbana,701,90,26,245,35,2,3,401,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,426,1,C,0,Urbana,491,68,28,168,14,0,6,284,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,335,1,C,0,Urbana,688,146,56,212,47,1,6,468,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,247,1,C,0,Urbana,460,49,22,108,18,0,6,203,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,297,1,B,0,Urbana,444,56,27,127,22,0,4,236,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,411,1,C,0,Urbana,540,184,77,87,23,0,0,371,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,341,1,B,0,Urbana,662,47,57,225,19,0,3,351,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,244,1,B,0,Urbana,737,161,100,191,28,0,12,492,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,538,12,C,0,Urbana,700,72,16,203,36,0,7,334,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,542,2,C,0,Urbana,611,48,23,165,10,2,2,250,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,347,1,C,0,Urbana,590,92,40,195,0,44,3,374,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,340,1,C,0,Urbana,621,55,54,210,10,0,8,337,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,544,1,E,1,Rural,619,25,23,150,7,0,8,213,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,565,7,C,0,Rural,695,43,29,173,15,0,8,268,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,519,1,B,0,Urbana,682,72,42,205,15,3,7,344,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,454,1,C,0,Urbana,744,92,38,242,30,0,4,406,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,538,9,C,0,Urbana,700,71,27,231,32,0,3,364,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,527,1,B,0,Urbana,436,38,24,127,12,0,2,203,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,263,1,B,0,Urbana,620,66,53,153,13,0,4,289,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,358,1,B,0,Urbana,709,85,43,205,4,0,8,345,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,309,1,B,0,Urbana,451,124,47,16,25,0,2,214,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,452,1,C,0,Urbana,425,58,15,134,27,0,3,237,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,687,1,B,0,Urbana,654,86,23,197,35,0,8,349,5,596,29,20.551724137931
2,BAJA CALIFORNIA,2,MEXICALI,313,1,C,0,Urbana,541,86,38,158,28,0,4,314,5,596,29,20.551724137931
2,BAJA CALIFORNIA,3,ENSENADA,126,3,E,2,Urbana,727,45,34,230,26,0,7,342,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,9,1,B,0,Urbana,571,44,25,180,14,0,6,269,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,126,2,C,0,Urbana,734,49,19,261,32,0,8,369,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,200,1,B,0,Rural,200,21,29,41,2,0,3,96,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,126,9,C,0,Urbana,733,45,27,259,21,0,7,359,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,139,1,B,0,Urbana,576,40,25,182,5,1,6,259,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,108,3,C,0,Urbana,660,67,35,223,42,0,12,379,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,176,5,C,0,Rural,738,63,27,221,21,1,10,343,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,35,3,C,0,Urbana,636,54,23,212,23,0,9,321,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,187,1,C,0,Rural,673,34,13,290,11,6,12,366,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,1849,1,B,0,Urbana,409,35,21,160,22,0,5,243,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,23,1,B,0,Urbana,640,174,72,157,23,1,4,431,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,74,1,B,0,Urbana,447,57,29,152,24,0,2,264,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,187,6,C,0,Rural,672,42,14,255,13,0,12,336,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,16,1,C,0,Urbana,571,48,34,206,17,0,7,312,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,190,1,C,0,Rural,625,41,23,239,14,0,12,329,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,108,1,E,0,Urbana,487,49,18,168,27,0,3,265,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,39,1,C,0,Urbana,748,62,39,248,31,0,9,389,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,101,1,B,0,Urbana,595,65,39,202,30,0,1,337,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,126,5,C,0,Urbana,734,52,29,244,40,0,6,371,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,209,1,E,0,Urbana,687,65,35,226,29,0,5,360,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,107,1,C,0,Urbana,500,49,23,183,26,0,6,287,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,1847,1,B,0,Urbana,417,34,24,171,30,0,3,262,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,30,1,C,0,Urbana,608,48,39,222,29,1,1,340,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,149,1,B,0,Urbana,712,77,32,254,27,0,9,399,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,176,2,E,1,Rural,699,66,47,220,16,0,11,360,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,8,1,C,0,Urbana,706,79,27,262,32,0,9,409,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,3,ENSENADA,126,2,E,0,Urbana,610,61,23,211,36,0,8,339,6,575,28,20.5357142857143
2,BAJA CALIFORNIA,4,TIJUANA,1175,4,C,0,Urbana,659,29,14,225,12,1,3,284,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1401,1,B,0,Urbana,502,42,19,219,33,0,55,368,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1786,1,C,0,Rural,731,27,9,249,7,1,2,295,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1439,1,B,0,Urbana,437,47,11,175,9,0,4,246,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1591,1,C,0,Urbana,409,30,13,154,11,0,2,210,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1624,1,B,0,Urbana,637,36,7,267,6,1,5,322,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1753,1,B,0,Urbana,360,19,8,157,9,0,3,196,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1781,1,B,0,Urbana,368,19,5,167,16,1,0,208,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1050,1,C,0,Urbana,713,50,26,226,5,0,6,313,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1578,1,B,0,Urbana,677,36,21,308,28,3,5,401,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1633,1,C,0,Urbana,683,30,20,341,11,0,2,404,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1293,1,E,2,Rural,640,49,36,185,9,0,3,282,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1448,1,B,0,Urbana,671,43,37,229,8,0,8,325,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1540,1,B,0,Urbana,663,49,23,248,12,0,4,336,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1785,1,C,0,Rural,479,27,10,223,13,0,2,275,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1587,1,B,0,Urbana,388,17,6,171,11,0,3,208,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1460,1,C,0,Urbana,400,24,17,147,7,0,5,200,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1152,2,C,0,Urbana,722,61,18,246,24,0,7,356,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1293,13,C,0,Rural,726,21,21,230,6,0,3,281,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1449,1,C,0,Urbana,590,37,35,205,8,0,8,293,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1442,1,B,0,Urbana,541,39,15,206,3,0,4,267,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1381,1,C,0,Urbana,448,22,11,187,9,0,0,229,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1152,19,C,0,Urbana,721,46,19,223,24,1,4,317,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1425,1,B,0,Rural,676,48,27,260,6,0,1,342,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1786,5,C,0,Rural,731,18,6,224,12,0,4,264,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1625,1,B,0,Urbana,692,36,18,310,17,0,4,385,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1431,2,C,0,Urbana,519,36,12,179,14,0,4,245,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1293,9,C,0,Rural,726,25,23,242,9,0,5,304,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1293,4,C,0,Rural,726,33,13,213,6,0,6,271,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,4,TIJUANA,1732,1,B,0,Urbana,518,19,10,232,11,0,1,273,7,623,30,20.7666666666667
2,BAJA CALIFORNIA,5,TIJUANA,1046,1,B,0,Urbana,452,41,22,127,9,2,1,202,8,594,29,20.4827586206897
2,BAJA CALIFORNIA,5,TIJUANA,1413,2,C,0,Urbana,598,28,18,217,11,0,6,280,8,594,29,20.4827586206897
2,BAJA CALIFORNIA,5,TIJUANA,1126,1,C,0,Urbana,601,48,8,204,17,0,3,280,8,594,29,20.4827586206897
2,BAJA CALIFORNIA,5,TIJUANA,1119,4,C,0,Urbana,717,35,28,50,29,0,2,144,8,594,29,20.4827586206897
2,BAJA CALIFORNIA,5,TIJUANA,1139,1,B,0,Urbana,696,68,23,207,29,0,3,330,8,594,29,20.4827586206897
2,BAJA CALIFORNIA,5,TIJUANA,1095,1,B,0,Urbana,715,116,33,251,22,0,6,428,8,594,29,20.4827586206897
2,BAJA CALIFORNIA,5,TIJUANA,941,1,C,0,Urbana,395,135,35,77,8,0,4,259,8,594,29,20.4827586206897
2,BAJA CALIFORNIA,5,TIJUANA,1300,2,C,0,Urbana,628,92,36,211,33,0,5,377,8,594,29,20.4827586206897
2,BAJA CALIFORNIA,5,TIJUANA,1159,1,B,0,Urbana,661,41,17,239,12,0,2,311,8,594,29,20.4827586206897
2,BAJA CALIFORNIA,5,TIJUANA,1041,1,C,0,Urbana,493,69,30,150,11,1,4,265,8,594,29,20.4827586206897
2,BAJA CALIFORNIA,5,TIJUANA,1150,11,C,0,Urbana,696,48,23,266,40,0,6,383,8,594,29,20.4827586206897
2,BAJA CALIFORNIA,5,TIJUANA,1101,2,C,0,Urbana,705,58,23,218,24,0,3,326,8,594,29,20.4827586206897
2,BAJA CALIFORNIA,5,TIJUANA,1158,3,C,0,Urbana,644,42,13,204,13,0,5,277,8,594,29,20.4827586206897
2,BAJA CALIFORNIA,5,TIJUANA,1100,1,C,0,Urbana,518,74,22,145,14,0,2,257,8,594,29,20.4827586206897
2,BAJA CALIFORNIA,5,TIJUANA,1065,1,C,0,Urbana,453,39,9,126,5,0,0,179,8,594,29,20.4827586206897
